term,id,fk,smog,consen,ar,fkg,fks,lwf
diabetes,dia1549,,14.8,,17.2,14.3,42.75,13.375
diabetes,dia1550,,13.6,,13.9,11.1,56.59,12.0
diabetes,dia1551,,13.3,,16.0,13.5,44.98,17.0
diabetes,dia1552,,16.8,,18.1,15.2,29.69,17.5
diabetes,dia1553,,14.6,,15.3,12.1,37.81,10.8
diabetes,dia1554,,13.3,,15.2,10.5,52.7,10.2
diabetes,dia1555,,14.6,,15.3,12.1,37.81,10.8
diabetes,dia1556,,10.6,,9.1,7.7,65.42,6.07142857143
diabetes,dia1557,,13.3,,15.2,10.5,52.7,10.2
diabetes,dia1558,,13.5,,14.2,11.3,50.57,11.2
diabetes,dia1559,,16.4,,18.2,14.5,36.93,20.1666666667
diabetes,dia1560,,17.4,,19.7,16.3,26.85,10.8
diabetes,dia1561,,16.1,,18.0,14.8,36.02,8.8
diabetes,dia1562,,15.1,,17.6,14.3,37.44,10.3
diabetes,dia1563,,15.8,,19.3,15.7,33.78,18.0
diabetes,dia1564,,14.8,,15.8,13.9,38.55,19.5
diabetes,dia1565,,17.6,,20.5,15.7,33.68,14.625
diabetes,dia1566,,13.4,,14.5,11.5,50.16,18.0
diabetes,dia1567,,14.9,,16.9,13.6,39.26,7.33333333333
diabetes,dia1568,,12.5,,13.3,10.9,51.68,14.0
diabetes,dia1569,,13.3,,14.1,12.0,48.74,7.0
diabetes,dia1570,,12.5,,14.8,11.2,50.87,5.33333333333
diabetes,dia1571,,16.1,,19.7,16.0,33.07,16.8333333333
diabetes,dia1572,,15.3,,18.5,14.1,43.36,8.4
diabetes,dia1573,,13.5,,17.1,12.8,46.81,11.875
diabetes,dia1574,,15.9,,19.6,14.8,25.29,10.7
diabetes,dia1575,,13.7,,16.6,12.8,46.81,12.75
diabetes,dia1576,,13.8,,15.9,12.3,48.03,12.375
diabetes,dia1577,,15.6,,17.0,14.4,31.82,10.9
diabetes,dia1578,,16.9,,19.5,15.5,34.29,13.125
diabetes,dia1579,,13.6,,15.1,11.3,45.25,10.2
diabetes,dia1580,,14.8,,16.3,13.6,39.37,17.5
diabetes,dia1581,,16.9,,17.9,15.0,24.78,13.125
diabetes,dia1582,,12.2,,11.4,9.5,55.24,10.2
diabetes,dia1584,,13.1,,12.9,10.3,53.1,4.44444444444
diabetes,dia1585,,16.5,,17.7,15.6,28.77,17.3333333333
diabetes,dia1586,,15.6,,17.2,13.9,38.55,12.5
diabetes,dia1587,,13.4,,13.6,11.2,45.56,8.2
diabetes,dia1588,,13.3,,13.3,10.7,52.09,16.8333333333
diabetes,dia1589,,16.9,,19.0,15.5,28.88,16.5
diabetes,dia1590,,14.8,,16.1,12.9,40.99,7.7
diabetes,dia1591,,16.5,,18.2,14.3,42.75,15.1666666667
diabetes,dia1592,,15.2,,17.5,14.9,35.81,14.0
diabetes,dia1593,,17.8,,19.1,16.4,21.23,16.3333333333
diabetes,dia1594,,16.6,,17.7,14.7,36.32,12.875
diabetes,dia1595,,14.3,,15.2,12.8,41.29,8.9
diabetes,dia1596,,14.3,,15.2,12.8,41.29,8.9
diabetes,dia1597,,13.8,,13.3,11.2,50.97,8.41666666667
diabetes,dia1598,,16.7,,19.0,15.8,28.17,19.3333333333
diabetes,dia1599,,12.3,,14.0,11.8,49.25,8.5
diabetes,dia1600,,15.7,,19.7,15.5,34.19,15.5
diabetes,dia1601,,13.7,,16.2,13.2,45.59,8.9
diabetes,dia1602,,15.7,,16.4,14.2,32.22,10.6
diabetes,dia1603,,14.3,,17.0,13.9,43.77,18.1666666667
diabetes,dia1604,,15.1,,16.7,13.9,38.35,19.1666666667
diabetes,dia1605,,14.4,,14.4,11.9,48.94,10.4
diabetes,dia1606,,15.5,,17.8,14.2,32.33,14.625
diabetes,dia1607,,14.3,,15.2,12.1,43.12,10.6
diabetes,dia1608,,16.3,,16.7,13.6,39.16,12.25
diabetes,dia1609,,15.2,,16.8,14.1,38.05,12.625
diabetes,dia1610,,14.6,,15.7,12.1,43.22,10.8
diabetes,dia1611,,15.4,,16.1,12.7,41.6,8.1
diabetes,dia1612,,15.2,,19.0,15.4,40.01,13.25
diabetes,dia1613,,14.1,,15.7,12.5,42.21,16.5
diabetes,dia1614,,16.8,,19.5,16.2,32.36,15.1666666667
diabetes,dia1615,,14.4,,17.4,13.6,39.26,18.0
diabetes,dia1616,,16.1,,17.2,14.2,37.64,10.1
diabetes,dia1617,,15.0,,17.6,13.6,44.68,18.0
diabetes,dia1618,,15.5,,17.8,15.2,35.0,11.875
diabetes,dia1619,,13.7,,14.7,12.5,47.52,27.5
diabetes,dia1620,,15.0,,18.3,14.7,41.74,16.3333333333
diabetes,dia1621,,14.5,,15.7,13.1,40.58,18.0
diabetes,dia1622,,13.3,,15.2,12.4,47.72,7.16666666667
diabetes,dia1623,,15.2,,18.8,14.4,42.55,13.25
diabetes,dia1624,,0.0,,36.6,12.7,9.21,1.5
diabetes,dia1625,,13.0,,17.6,13.6,49.99,16.3333333333
diabetes,dia1626,,15.8,,16.3,13.7,33.65,7.66666666667
diabetes,dia1627,,15.6,,17.2,14.5,37.03,26.25
diabetes,dia1628,,15.7,,17.8,14.1,37.84,15.6666666667
diabetes,dia1629,,14.1,,16.1,13.4,39.77,11.125
diabetes,dia1630,,11.5,,11.5,9.2,56.15,5.4375
diabetes,dia1631,,15.0,,17.0,14.2,32.22,10.5
diabetes,dia1632,,14.5,,16.5,13.4,39.87,10.7
diabetes,dia1633,,14.6,,16.8,13.2,40.38,13.875
diabetes,dia1634,,15.0,,16.0,12.9,41.19,10.4
diabetes,dia1635,,16.0,,19.6,16.0,22.14,11.875
diabetes,dia1636,,14.8,,17.5,14.8,30.8,12.0
diabetes,dia1637,,15.0,,17.4,14.1,37.84,13.0
diabetes,dia1638,,16.0,,17.9,14.4,42.45,16.8333333333
diabetes,dia1639,,14.3,,18.3,14.2,32.43,12.625
diabetes,dia1640,,12.9,,13.8,11.4,50.26,10.7
diabetes,dia1641,,17.6,,19.9,17.6,18.08,12.75
diabetes,dia1642,,16.4,,19.7,15.4,34.7,18.5
diabetes,dia1643,,14.4,,16.2,12.5,47.62,18.0
diabetes,dia1644,,13.0,,12.3,10.6,52.39,5.71428571429
diabetes,dia1645,,15.7,,16.4,13.9,38.55,11.375
diabetes,dia1646,,10.7,,9.1,7.8,65.12,5.0
diabetes,dia1647,,10.7,,9.1,7.8,65.12,5.0
diabetes,dia1648,,13.8,,14.1,12.4,47.72,11.5
diabetes,dia1649,,18.1,,21.7,16.9,25.32,21.3333333333
diabetes,dia1650,,18.1,,21.7,16.9,25.32,21.3333333333
diabetes,dia1651,,13.7,,16.2,13.0,46.2,12.375
diabetes,dia1652,,16.0,,19.0,14.8,41.63,17.8333333333
diabetes,dia1653,,18.5,,21.5,17.8,28.2,16.6666666667
diabetes,dia1654,,14.8,,18.1,14.5,37.03,12.125
diabetes,dia1655,,13.8,,13.7,11.2,50.77,11.25
diabetes,dia1656,,14.0,,15.0,12.4,47.83,8.9
diabetes,dia1657,,12.5,,15.0,11.2,56.29,10.3
diabetes,dia1658,,15.9,,18.7,16.2,32.46,17.0
diabetes,dia1659,,13.8,,14.7,11.7,49.65,6.5
diabetes,dia1660,,16.0,,19.3,15.2,35.2,7.0
diabetes,dia1661,,15.7,,18.3,14.7,41.84,18.0
diabetes,dia1662,,14.6,,17.4,14.0,43.56,16.6666666667
diabetes,dia1663,,15.8,,18.4,15.5,34.19,16.0
diabetes,dia1664,,13.3,,14.1,11.4,50.46,10.3
diabetes,dia1665,,15.7,,17.4,14.2,37.64,17.6666666667
diabetes,dia1666,,18.2,,20.7,18.1,16.86,12.25
diabetes,dia1667,,18.7,,21.8,17.2,19.1,12.25
diabetes,dia1668,,13.3,,15.4,11.5,50.16,10.3
diabetes,dia1669,,17.2,,20.4,16.4,26.64,11.375
diabetes,dia1670,,14.9,,16.7,13.9,38.35,12.4
diabetes,dia1671,,10.8,,11.2,7.8,65.22,13.125
diabetes,dia1672,,13.9,,15.2,12.3,47.93,13.625
diabetes,dia1673,,14.6,,15.0,12.4,42.41,7.33333333333
diabetes,dia1674,,15.7,,17.9,15.5,34.39,12.625
diabetes,dia1675,,13.7,,15.0,12.6,47.22,16.5
diabetes,dia1676,,15.0,,17.2,13.6,39.37,14.125
diabetes,dia1677,,17.3,,20.1,17.1,24.71,13.0
diabetes,dia1678,,17.3,,17.3,15.2,29.59,15.0
diabetes,dia1679,,16.6,,22.3,17.7,28.71,26.5
diabetes,dia1680,,15.6,,18.9,14.8,41.63,18.0
diabetes,dia1681,,14.9,,17.4,13.4,39.87,12.125
diabetes,dia1682,,14.7,,16.9,13.2,45.59,12.875
diabetes,dia1683,,16.3,,20.9,16.6,31.35,18.1666666667
diabetes,dia1684,,16.6,,18.3,14.4,31.72,11.2
diabetes,dia1685,,20.9,,27.3,22.6,-0.44,18.1666666667
diabetes,dia1686,,15.1,,16.3,12.5,47.42,11.875
diabetes,dia1687,,15.2,,16.2,13.7,33.54,17.3333333333
diabetes,dia1688,,12.7,,11.8,9.5,55.34,7.66666666667
diabetes,dia1689,,15.4,,16.2,13.7,44.27,12.125
diabetes,dia1690,,14.8,,15.8,13.5,39.47,12.375
diabetes,dia1691,,14.4,,15.1,13.6,39.16,24.25
diabetes,dia1692,,14.2,,18.4,14.0,43.66,12.5
diabetes,dia1693,,12.7,,12.7,11.2,50.97,16.3333333333
diabetes,dia1694,,17.8,,20.3,17.6,28.81,17.8333333333
diabetes,dia1695,,15.2,,16.6,12.9,46.4,14.8333333333
diabetes,dia1696,,14.2,,17.0,12.6,47.32,14.0
diabetes,dia1697,,15.8,,17.5,13.8,38.86,14.125
diabetes,dia1698,,14.7,,15.2,13.5,34.15,11.7
diabetes,dia1699,,14.0,,16.0,12.5,47.52,17.8333333333
diabetes,dia1700,,16.7,,21.1,16.2,21.84,6.57142857143
diabetes,dia1701,,15.7,,18.3,15.6,33.99,12.375
diabetes,dia1702,,14.6,,15.3,13.0,40.79,19.1666666667
diabetes,dia1703,,14.3,,13.3,11.6,49.75,16.5
diabetes,dia1704,,14.3,,15.4,13.5,44.78,12.375
diabetes,dia1705,,15.7,,19.1,15.4,40.01,25.75
diabetes,dia1706,,16.5,,19.5,15.1,35.41,17.8333333333
diabetes,dia1707,,13.6,,16.7,12.0,43.43,15.0
diabetes,dia1708,,16.4,,18.9,15.7,23.05,14.75
diabetes,dia1709,,12.3,,12.0,10.3,53.31,8.25
diabetes,dia1710,,14.4,,14.8,12.9,41.19,16.5
diabetes,dia1711,,14.5,,17.0,11.9,48.94,10.9
diabetes,dia1712,,16.3,,18.8,15.7,33.78,18.1666666667
diabetes,dia1713,,14.9,,16.4,13.2,40.38,17.0
diabetes,dia1714,,13.3,,15.2,11.3,55.98,12.375
diabetes,dia1715,,14.6,,17.5,13.7,38.96,13.5
diabetes,dia1716,,16.0,,17.2,14.1,37.94,12.25
diabetes,dia1717,,15.9,,17.1,14.1,37.94,16.3333333333
diabetes,dia1718,,13.6,,14.3,12.2,37.5,19.1666666667
diabetes,dia1719,,16.8,,21.4,16.5,31.65,10.4
epilepsy,epi0,,11.5,,13.4,10.6,57.91,12.125
epilepsy,epi1,,16.3,,18.1,14.3,37.54,16.3333333333
epilepsy,epi2,,16.3,,15.7,13.5,39.47,17.3333333333
epilepsy,epi3,,18.9,,22.9,18.7,26.07,17.0
epilepsy,epi4,,13.0,,15.7,12.1,54.05,17.0
epilepsy,epi5,,14.1,,14.6,11.9,43.63,10.3
epilepsy,epi6,,13.3,,15.4,11.5,55.37,18.3333333333
epilepsy,epi7,,16.8,,19.7,16.6,31.35,16.0
epilepsy,epi8,,15.1,,16.1,12.9,41.19,10.3
epilepsy,epi9,,15.4,,15.7,14.0,38.25,6.66666666667
epilepsy,epi10,,18.0,,19.3,16.2,27.15,13.875
epilepsy,epi11,,17.3,,20.0,15.6,28.77,12.0
epilepsy,epi12,,14.4,,15.9,12.9,41.09,12.25
epilepsy,epi13,,13.4,,13.9,10.5,58.21,12.25
epilepsy,epi14,,12.2,,13.5,11.0,56.79,24.75
epilepsy,epi15,,15.0,,19.4,14.4,42.45,13.5
epilepsy,epi16,,14.2,,15.4,11.6,44.34,7.91666666667
epilepsy,epi17,,13.7,,14.4,11.8,44.03,11.125
epilepsy,epi18,,14.9,,17.8,13.9,38.55,12.75
epilepsy,epi19,,17.1,,21.0,16.4,26.54,13.75
epilepsy,epi20,,14.8,,15.9,13.2,40.28,10.9
epilepsy,epi21,,15.7,,17.1,13.1,45.9,15.1666666667
epilepsy,epi22,,16.7,,16.9,14.5,31.41,13.375
epilepsy,epi23,,15.1,,16.1,13.1,40.69,11.4
epilepsy,epi24,,15.4,,17.3,13.5,39.57,12.0
epilepsy,epi25,,16.1,,18.2,14.5,42.34,27.5
epilepsy,epi26,,17.5,,20.5,17.0,24.92,10.2
epilepsy,epi27,,13.6,,15.6,12.7,41.6,12.25
epilepsy,epi28,,15.9,,16.8,14.7,31.01,8.6
epilepsy,epi29,,13.6,,15.1,12.6,47.22,12.375
epilepsy,epi30,,13.8,,15.2,12.4,53.14,12.25
epilepsy,epi31,,15.0,,17.2,13.6,39.26,9.0
epilepsy,epi32,,15.4,,16.7,14.7,36.42,13.375
epilepsy,epi33,,16.3,,17.4,13.9,38.45,12.5
epilepsy,epi34,,15.2,,17.3,13.8,44.07,13.625
epilepsy,epi35,,15.1,,17.1,13.4,50.5,12.375
epilepsy,epi36,,12.8,,16.6,12.4,53.14,10.8
epilepsy,epi37,,12.8,,14.1,11.2,50.87,26.75
epilepsy,epi38,,12.9,,14.1,11.5,44.64,7.33333333333
epilepsy,epi39,,15.2,,15.6,13.3,34.56,10.6
epilepsy,epi40,,14.1,,16.2,12.8,46.81,12.5
epilepsy,epi41,,14.8,,15.3,12.9,41.09,8.2
epilepsy,epi42,,15.5,,18.9,15.0,30.09,10.2
epilepsy,epi43,,12.8,,13.6,11.9,49.04,12.375
epilepsy,epi44,,13.5,,15.4,11.8,49.25,10.4
epilepsy,epi45,,11.8,,13.6,11.2,50.77,13.125
epilepsy,epi46,,18.4,,21.8,18.7,25.97,21.75
epilepsy,epi47,,14.6,,17.2,13.5,50.2,17.1666666667
epilepsy,epi48,,11.9,,13.6,11.4,55.78,13.625
epilepsy,epi49,,13.6,,12.7,12.0,43.43,10.6
epilepsy,epi50,,13.3,,13.1,10.9,51.58,12.625
epilepsy,epi51,,14.5,,15.7,12.7,46.91,19.0
epilepsy,epi53,,12.5,,14.5,11.2,56.18,10.2
epilepsy,epi54,,15.9,,23.2,18.1,27.59,12.25
epilepsy,epi55,,16.7,,18.6,16.1,16.62,12.1
epilepsy,epi56,,14.9,,18.2,14.0,43.66,12.875
epilepsy,epi57,,14.3,,15.2,12.3,48.13,17.3333333333
epilepsy,epi58,,14.2,,16.1,12.2,42.82,8.08333333333
epilepsy,epi59,,14.3,,16.3,12.7,52.33,13.0
epilepsy,epi60,,15.0,,17.4,13.7,49.69,12.5
epilepsy,epi61,,14.7,,15.6,12.5,42.0,11.5
epilepsy,epi62,,14.7,,16.4,13.4,39.67,13.5
epilepsy,epi63,,16.3,,19.5,15.9,27.96,14.75
epilepsy,epi64,,16.0,,18.5,16.1,27.45,18.5
epilepsy,epi65,,16.5,,17.1,13.7,33.54,9.0
epilepsy,epi66,,14.3,,15.1,12.1,48.54,6.14285714286
epilepsy,epi67,,14.4,,14.0,11.5,44.85,9.0
epilepsy,epi68,,16.8,,19.8,16.2,32.46,12.125
epilepsy,epi69,,17.0,,19.0,15.4,29.08,10.9
epilepsy,epi70,,16.1,,17.5,14.7,30.91,11.75
epilepsy,epi71,,14.2,,15.0,12.6,41.8,17.3333333333
epilepsy,epi72,,13.7,,16.5,12.7,47.12,12.875
epilepsy,epi73,,13.6,,14.5,12.8,46.71,17.6666666667
epilepsy,epi74,,13.1,,14.1,11.0,51.48,7.5
epilepsy,epi75,,14.3,,15.9,12.7,46.91,13.375
epilepsy,epi76,,14.9,,16.2,12.9,41.09,6.5
epilepsy,epi77,,15.2,,18.8,14.8,36.22,10.6
epilepsy,epi78,,15.3,,15.8,12.9,40.99,6.58333333333
epilepsy,epi79,,14.6,,17.4,12.6,41.9,11.4
epilepsy,epi80,,13.2,,13.5,11.5,50.06,13.625
epilepsy,epi81,,16.2,,17.6,15.3,29.38,16.1666666667
epilepsy,epi82,,14.1,,15.2,12.5,47.52,11.375
epilepsy,epi83,,14.6,,15.2,12.0,43.32,13.375
epilepsy,epi84,,17.7,,19.5,16.7,20.52,13.0
epilepsy,epi85,,13.4,,13.3,11.4,50.46,12.25
epilepsy,epi86,,15.0,,16.2,12.8,46.81,16.1666666667
epilepsy,epi87,,13.8,,15.3,11.8,49.45,27.5
epilepsy,epi88,,12.4,,14.2,10.6,52.39,7.83333333333
epilepsy,epi89,,14.4,,14.3,12.2,42.92,10.875
epilepsy,epi90,,13.4,,14.7,11.4,55.88,15.5
epilepsy,epi91,,16.1,,18.9,14.6,36.63,9.0
epilepsy,epi92,,14.2,,17.1,13.1,40.48,8.1
epilepsy,epi93,,13.0,,14.1,10.8,57.4,8.7
epilepsy,epi94,,13.3,,16.6,11.8,49.25,12.875
epilepsy,epi95,,15.0,,17.3,14.1,32.63,14.875
epilepsy,epi96,,13.4,,15.3,11.9,54.46,8.6
epilepsy,epi97,,14.0,,16.2,13.0,46.3,26.0
epilepsy,epi98,,14.1,,15.4,12.6,47.32,10.5
epilepsy,epi99,,15.0,,16.3,13.2,40.18,17.5
epilepsy,epi100,,16.2,,17.2,13.8,38.86,14.0
epilepsy,epi101,,12.4,,12.6,10.4,58.42,9.0
epilepsy,epi102,,15.8,,17.7,14.2,32.22,8.6
epilepsy,epi103,,15.2,,17.9,14.2,37.64,13.0
epilepsy,epi104,,14.3,,18.9,14.6,26.0,10.4
epilepsy,epi105,,14.3,,16.4,12.0,48.74,12.75
epilepsy,epi106,,17.2,,21.8,17.2,29.82,12.875
epilepsy,epi107,,17.7,,21.2,16.9,30.64,13.25
epilepsy,epi108,,11.6,,12.5,10.3,58.62,13.75
epilepsy,epi109,,12.4,,12.3,10.7,52.19,10.3
epilepsy,epi110,,14.6,,18.0,14.7,36.42,8.33333333333
epilepsy,epi111,,14.9,,15.0,12.8,41.29,12.25
epilepsy,epi112,,13.8,,15.8,12.7,46.91,7.0
epilepsy,epi113,,15.1,,15.3,13.1,40.69,17.1666666667
epilepsy,epi114,,15.6,,19.5,15.4,34.6,10.9
epilepsy,epi115,,16.3,,18.6,15.2,29.69,8.3
epilepsy,epi116,,13.7,,14.6,11.6,49.75,16.6666666667
epilepsy,epi117,,13.7,,15.6,12.7,46.91,24.25
epilepsy,epi118,,15.7,,16.4,14.3,37.54,6.64285714286
epilepsy,epi119,,13.8,,15.7,11.8,49.25,12.75
epilepsy,epi120,,15.7,,16.6,13.8,38.76,12.625
epilepsy,epi121,,13.8,,14.1,11.4,50.46,13.625
epilepsy,epi122,,15.8,,17.6,14.1,38.05,17.0
epilepsy,epi123,,13.8,,14.6,11.4,50.36,5.71428571429
epilepsy,epi124,,15.6,,17.8,14.6,36.63,13.625
epilepsy,epi125,,15.0,,14.2,11.4,45.05,4.78571428571
epilepsy,epi126,,14.3,,17.9,14.9,46.64,16.3333333333
epilepsy,epi127,,13.5,,16.1,12.6,47.32,17.1666666667
epilepsy,epi128,,14.9,,16.5,12.6,41.8,10.3
epilepsy,epi129,,17.1,,18.7,15.6,23.16,12.5
epilepsy,epi130,,12.1,,14.4,11.4,50.46,18.1666666667
epilepsy,epi131,,15.5,,18.8,15.5,34.19,25.5
epilepsy,epi132,,14.4,,16.0,12.9,40.99,12.875
epilepsy,epi133,,15.4,,16.4,13.5,39.47,8.8
epilepsy,epi134,,16.2,,19.7,15.6,28.67,15.0
epilepsy,epi135,,14.6,,17.2,12.3,48.03,6.75
epilepsy,epi136,,13.7,,15.7,13.1,46.0,13.125
epilepsy,epi137,,14.7,,15.9,13.2,45.8,10.3
epilepsy,epi138,,15.2,,16.9,14.4,37.13,17.8333333333
epilepsy,epi139,,16.9,,17.7,14.9,30.4,10.5
epilepsy,epi140,,15.2,,18.1,14.4,37.13,10.1
epilepsy,epi141,,14.2,,15.2,11.5,50.16,19.3333333333
epilepsy,epi142,,13.1,,13.1,10.9,51.78,7.16666666667
epilepsy,epi143,,17.6,,18.7,16.7,20.42,17.6666666667
epilepsy,epi144,,13.9,,14.0,12.3,53.34,12.25
epilepsy,epi145,,15.0,,15.8,12.4,42.41,10.9
epilepsy,epi146,,14.6,,15.4,12.3,48.03,13.0
epilepsy,epi147,,9.5,,10.5,8.3,74.73,12.875
epilepsy,epi148,,11.8,,14.9,11.4,55.88,12.875
epilepsy,epi149,,14.5,,16.9,13.6,33.85,13.375
epilepsy,epi150,,17.6,,20.2,16.7,31.14,25.5
epilepsy,epi151,,12.6,,13.9,11.3,50.57,17.6666666667
epilepsy,epi152,,13.7,,15.9,13.2,45.69,16.3333333333
epilepsy,epi153,,14.8,,15.8,13.2,51.11,24.25
epilepsy,epi154,,14.9,,16.2,13.2,40.38,8.3
epilepsy,epi155,,13.2,,14.5,11.4,50.36,17.3333333333
epilepsy,epi156,,15.4,,18.4,13.9,38.45,8.8
epilepsy,epi157,,18.5,,22.9,17.7,17.78,12.75
epilepsy,epi158,,15.5,,17.1,14.5,36.93,15.8333333333
epilepsy,epi159,,13.6,,14.6,11.9,43.63,13.625
epilepsy,epi160,,12.6,,15.5,12.5,52.83,17.8333333333
epilepsy,epi161,,13.7,,15.3,12.3,42.61,6.28571428571
epilepsy,epi162,,15.2,,16.3,12.6,47.32,7.8
epilepsy,epi163,,15.1,,17.8,13.7,44.48,13.25
epilepsy,epi164,,15.9,,16.8,14.4,37.23,11.6
epilepsy,epi165,,15.0,,18.0,14.8,30.8,7.83333333333
epilepsy,epi166,,13.9,,15.3,12.2,48.33,14.5
epilepsy,epi167,,15.5,,17.1,13.9,38.35,17.1666666667
epilepsy,epi168,,13.6,,14.4,12.5,42.11,8.41666666667
epilepsy,epi169,,13.2,,13.1,10.3,53.21,5.0625
epilepsy,epi170,,17.0,,19.1,16.3,26.95,10.4
epilepsy,epi171,,15.7,,16.7,14.7,30.91,11.8
epilepsy,epi172,,14.5,,17.6,13.7,44.27,16.0
epilepsy,epi173,,12.3,,13.5,10.8,57.2,13.375
epilepsy,epi174,,15.9,,16.7,14.4,31.72,8.0
epilepsy,epi175,,13.5,,13.0,10.1,53.71,10.4
epilepsy,epi176,,11.2,,12.3,9.8,65.25,17.1666666667
epilepsy,epi177,,16.3,,18.8,15.7,28.37,7.66666666667
epilepsy,epi178,,15.7,,18.9,15.2,35.0,13.25
epilepsy,epi179,,13.8,,16.1,13.1,40.58,10.7
epilepsy,epi180,,15.8,,17.9,15.2,29.79,10.8
epilepsy,epi181,,15.6,,16.1,13.0,46.1,8.6
epilepsy,epi182,,15.0,,16.4,13.7,44.48,27.75
epilepsy,epi183,,14.6,,15.3,12.0,43.43,13.375
epilepsy,epi184,,14.7,,19.5,14.6,47.46,11.625
epilepsy,epi185,,18.4,,22.0,18.3,10.94,17.1666666667
epilepsy,epi186,,12.3,,11.2,9.6,60.55,6.5
epilepsy,epi187,,16.1,,20.0,15.3,34.8,17.6666666667
epilepsy,epi188,,16.0,,17.3,14.5,31.51,10.3
epilepsy,epi189,,14.9,,17.8,14.5,47.66,17.8333333333
epilepsy,epi190,,14.2,,15.8,11.9,48.94,12.75
epilepsy,epi191,,11.8,,14.7,11.4,61.19,17.0
epilepsy,epi192,,13.8,,14.1,12.4,47.72,11.5
epilepsy,epi193,,12.9,,12.7,11.3,50.67,12.0
epilepsy,epi194,,14.0,,15.9,13.1,46.0,13.75
epilepsy,epi195,,13.1,,14.6,11.7,49.65,13.0
epilepsy,epi196,,16.4,,18.5,15.6,28.57,10.5
epilepsy,epi197,,15.4,,19.6,15.6,39.4,15.8333333333
epilepsy,epi198,,15.4,,17.0,13.9,38.35,11.625
epilepsy,epi199,,13.7,,13.6,12.7,47.01,12.5
epilepsy,epi200,,14.4,,16.3,12.6,41.8,7.75
epilepsy,epi201,,15.7,,17.5,13.7,28.13,11.6
epilepsy,epi202,,16.7,,21.1,16.2,21.84,6.57142857143
hypertension,hyp0,,14.8,,15.2,12.2,42.82,8.9
hypertension,hyp1,,18.7,,23.0,18.3,21.57,11.875
hypertension,hyp2,,14.5,,16.5,13.2,40.18,13.0
hypertension,hyp3,,12.1,,12.0,9.7,54.83,13.125
hypertension,hyp4,,14.8,,15.8,12.7,41.6,8.33333333333
hypertension,hyp5,,13.6,,16.3,12.7,41.6,17.8333333333
hypertension,hyp6,,13.7,,15.8,12.3,48.13,17.5
hypertension,hyp7,,16.4,,19.2,15.0,40.92,13.375
hypertension,hyp8,,13.3,,14.1,12.2,42.92,8.8
hypertension,hyp9,,16.8,,18.0,15.2,29.79,17.8333333333
hypertension,hyp10,,16.9,,20.7,16.9,25.22,14.375
hypertension,hyp11,,18.1,,20.7,16.3,32.16,25.25
hypertension,hyp12,,17.4,,20.7,16.6,26.03,12.0
hypertension,hyp13,,15.9,,17.4,14.2,37.64,17.5
hypertension,hyp14,,17.6,,20.7,16.5,26.44,11.875
hypertension,hyp15,,17.8,,22.8,18.1,32.8,16.8333333333
hypertension,hyp16,,14.7,,17.6,14.7,31.11,10.3
hypertension,hyp17,,16.6,,18.5,15.7,22.95,7.28571428571
hypertension,hyp18,,15.1,,16.8,13.2,45.8,16.5
hypertension,hyp19,,13.7,,16.4,12.4,47.72,16.6666666667
hypertension,hyp20,,14.1,,15.6,12.2,48.33,8.7
hypertension,hyp21,,15.1,,15.9,13.3,40.08,11.6
hypertension,hyp22,,14.8,,15.8,12.7,47.12,8.6
hypertension,hyp23,,12.2,,12.4,9.7,60.14,13.5
hypertension,hyp24,,15.7,,17.3,14.2,37.64,16.3333333333
hypertension,hyp25,,16.0,,18.5,15.1,29.89,13.375
hypertension,hyp26,,14.9,,17.2,13.5,34.05,17.0
hypertension,hyp27,,16.3,,19.2,15.6,28.57,24.0
hypertension,hyp28,,16.8,,19.1,16.1,32.77,17.3333333333
hypertension,hyp29,,13.6,,13.9,11.8,38.52,5.9375
hypertension,hyp30,,18.0,,22.0,18.0,27.79,16.3333333333
hypertension,hyp31,,19.5,,23.1,18.4,21.47,12.0
hypertension,hyp32,,12.8,,14.3,10.7,46.88,6.25
hypertension,hyp33,,14.9,,18.0,14.1,32.63,10.2
hypertension,hyp34,,10.4,,9.6,8.0,59.3,5.6875
hypertension,hyp35,,15.1,,16.3,13.8,38.66,16.8333333333
hypertension,hyp36,,16.3,,18.7,15.2,35.0,16.8333333333
hypertension,hyp37,,16.4,,17.9,14.5,31.41,13.0
hypertension,hyp38,,16.5,,18.2,15.2,29.69,8.08333333333
hypertension,hyp39,,17.6,,18.1,15.4,23.66,8.5
hypertension,hyp40,,13.5,,14.5,11.2,45.46,8.8
hypertension,hyp41,,14.4,,16.6,13.2,40.38,6.41666666667
hypertension,hyp42,,14.4,,16.4,13.5,44.88,13.25
hypertension,hyp43,,15.3,,17.0,13.3,39.97,16.8333333333
hypertension,hyp44,,14.6,,15.0,12.4,42.31,10.2
hypertension,hyp45,,14.2,,14.5,12.1,48.64,9.0
hypertension,hyp46,,14.3,,17.6,14.2,43.06,14.25
hypertension,hyp47,,15.9,,19.8,16.5,31.75,13.5
hypertension,hyp48,,16.3,,17.0,14.5,36.93,11.0
hypertension,hyp49,,13.3,,14.0,11.2,56.18,9.0
hypertension,hyp50,,12.9,,14.5,11.0,56.79,11.875
hypertension,hyp51,,14.6,,15.8,12.4,47.83,10.2
hypertension,hyp52,,13.4,,16.1,12.3,48.13,7.58333333333
hypertension,hyp53,,16.0,,18.1,15.1,29.89,13.875
